2;CS:GO Weapon Case;50;48.88514706281742
2;Winter Offensive Weapon Case;3.88;3.814399391651503
2;Autograph Capsule | OpTic Gaming | Cologne 2016;5.52;5.415387957958774
2;Operation Riptide Case;1.58;1.5466717362374733
1;Dreams & Nightmares Case;0.49;0.48749354987642923
1;Glove Case;2.47;2.4442573531408707
1;Operation Wildfire Case;0.46;0.4576192933380408
1;Autograph Capsule | Group A (Foil) | Cologne 2015;8.4;8.276526981885338
1;Operation Broken Fang Case;1.44;1.4258167893321747
0;Shattered Web Case;1.02;1.0170826430569513
0;Revolver Case;0.4;0.3992287010130089
